User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
43916,male,"55,1",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,5,before_233_days,8.9.2016,0,00:00,0,0,1,,unknown_risk
43918,male,"23,2",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_233_days,8.9.2016,0,00:00,0,0,0,,unknown_risk
43920,female,"52,2",E,Non_Verified,bisexual,Switch,Nobody,0,before_233_days,8.9.2016,0,00:00,0,0,0,,unknown_risk
43922,male,"25,6",A,Non_Verified,Homosexual,Dominant,Men,0,before_3_days,8.9.2016,0,00:00,2,0,0,,unknown_risk
43923,female,24,L,Non_Verified,bicurious,Submisive,Nobody,15,before_233_days,8.9.2016,0,00:00,0,0,0,,unknown_risk
43924,female,"42,4",B,Verified,Heterosexual,Switch,Men,15,before_220_days,8.9.2016,0,00:00,1,0,0,,unknown_risk
43925,male,"24,1",A,Non_Verified,Heterosexual,Dominant,Women,5,before_150_days,9.9.2016,0,00:00,0,0,1,"1,105,033,399",unknown_risk
43928,male,"55,9",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_202_days,9.9.2016,0,00:00,0,0,0,,unknown_risk
43929,male,"48,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_229_days,9.9.2016,0,00:00,0,0,0,,unknown_risk
4393,male,"44,9",C,Non_Verified,Heterosexual,Dominant,Women,0,before_333_days,9.1.2012,0,00:01,0,0,0,,unknown_risk
43930,female,"44,4",B,Non_Verified,bicurious,Dominant,Women,6,before_1_days,9.9.2016,1,00:15,0,0,1,27374,unknown_risk
43930,female,"44,4",B,Non_Verified,bicurious,Dominant,Women,6,before_1_days,9.9.2016,1,00:15,0,0,1,27374,unknown_risk
43931,male,"53,9",A,Non_Verified,Heterosexual,Dominant,Women,15,before_76_days,9.9.2016,0,00:04,0,0,0,,unknown_risk
43933,female,"32,6",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_232_days,9.9.2016,0,00:00,0,0,0,,unknown_risk
43936,male,"22,4",A,Non_Verified,Homosexual,Switch,Nobody,33,before_13_days,9.9.2016,4,00:00,0,0,0,,unknown_risk
43938,male,"41,2",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,3,before_3_days,10.9.2016,3,17:29,0,0,0,,unknown_risk
43939,male,38,B,Non_Verified,Heterosexual,Dominant,Nobody,15,before_3_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
4394,male,"37,3",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1936_days,9.1.2012,0,00:00,0,0,0,,unknown_risk
43940,female,"23,1",A,Non_Verified,bisexual,Submisive,Nobody,1,before_186_days,10.9.2016,1,00:00,0,0,0,43942,unknown_risk
43942,female,22,G,Non_Verified,Homosexual,Dominant,Nobody,0,before_21_days,10.9.2016,0,00:00,0,0,0,43940,unknown_risk
43943,male,"29,1",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_179_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43944,male,"25,5",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_231_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43946,male,"30,3",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43947,male,43,G,Non_Verified,bisexual,Switch,Nobody,0,before_231_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43948,female,"38,1",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_231_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
4395,male,"29,7",K,Non_Verified,bisexual,Switch,Nobody,0,before_453_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
43950,male,54,C,Non_Verified,Homosexual,Submisive,Nobody,0,before_229_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43951,male,"31,1",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_229_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43953,male,"32,5",A,Non_Verified,bisexual,Submisive,Nobody,0,before_209_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43955,male,"28,5",H,Non_Verified,Heterosexual,Switch,Nobody,0,before_231_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
43958,male,"34,3",A,Non_Verified,bicurious,Switch,Nobody,0,before_231_days,10.9.2016,0,00:00,0,0,0,,unknown_risk
4396,male,"51,2",K,Non_Verified,bisexual,Submisive,Nobody,0,before_1934_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
43960,male,"34,2",A,Non_Verified,Heterosexual,Switch,Women,10,before_108_days,11.9.2016,0,00:21,0,0,3,,unknown_risk
43961,male,"21,5",M,Non_Verified,bicurious,Switch,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,42711,unknown_risk
43962,male,"32,5",K,Non_Verified,bisexual,Dominant,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43963,male,"26,7",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_136_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43965,female,"24,4",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_94_days,11.9.2016,0,00:24,0,0,0,,unknown_risk
43966,male,"46,9",C,Non_Verified,bisexual,Switch,Women,15,before_14_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43967,male,43,A,Non_Verified,Homosexual,Switch,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43968,male,"58,9",N,Non_Verified,bisexual,Submisive,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
4397,male,"37,5",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,10.1.2012,0,00:00,1,0,0,,unknown_risk
43970,female,"24,4",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43971,male,"24,5",G,Non_Verified,bisexual,Submisive,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43972,male,"37,4",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_203_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43973,female,"25,8",G,Non_Verified,bisexual,Submisive,Nobody,0,before_229_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43974,male,"48,4",B,Non_Verified,Heterosexual,Dominant,Women,0,before_142_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43975,female,"38,9",A,Non_Verified,bicurious,Switch,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43976,female,"29,8",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_6_days,11.9.2016,0,00:13,0,0,0,,unknown_risk
43979,male,"24,5",G,Non_Verified,Homosexual,Switch,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
4398,male,"22,4",A,Non_Verified,Heterosexual,Switch,Women,60,before_65_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
43980,male,"21,9",O,Non_Verified,Homosexual,Submisive,Nobody,0,before_230_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43981,male,"19,9",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_60_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43982,female,"29,2",M,Non_Verified,Heterosexual,Submisive,Nobody,15,before_161_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43983,male,"19,1",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_188_days,11.9.2016,0,00:00,0,0,0,,unknown_risk
43985,female,"45,3",E,Non_Verified,bisexual,Dominant,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43986,male,41,H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43987,male,"29,9",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43988,male,"25,1",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_216_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43990,female,36,G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43991,female,"45,9",A,Non_Verified,bicurious,Dominant,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43992,male,"40,1",H,Non_Verified,bisexual,Submisive,Men_and_Women,15,before_33_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43993,male,"19,1",A,Non_Verified,Heterosexual,Switch,Women,0,before_186_days,12.9.2016,0,00:02,1,0,0,,unknown_risk
43994,male,"20,2",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
43995,female,"43,6",B,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1_days,12.9.2016,0,00:06,0,0,0,"326,032,059,537,521",unknown_risk
4400,male,"27,6",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1533_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
44001,male,"27,1",A,Non_Verified,Heterosexual,Dominant,Women,0,before_10_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
44002,female,"48,2",A,Non_Verified,Heterosexual,Submisive,Nobody,60,before_1_days,12.9.2016,0,00:00,0,0,12,25138,unknown_risk
44003,male,"29,6",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
44004,female,"37,5",N,Non_Verified,bicurious,Switch,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
44005,female,"21,6",K,Non_Verified,bicurious,Submisive,Nobody_but_maybe,15,before_163_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
44006,male,"51,2",G,Non_Verified,bicurious,Switch,Nobody,0,before_229_days,12.9.2016,0,00:00,0,0,0,,unknown_risk
44009,male,"31,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_3_days,13.9.2016,0,00:00,0,0,0,,unknown_risk
4401,female,"43,1",A,Non_Verified,bisexual,Submisive,Women,16,before_20_days,10.1.2012,1,00:00,0,0,0,8282,unknown_risk
44012,male,"26,6",A,Non_Verified,bisexual,Submisive,Women,15,before_212_days,13.9.2016,0,00:00,0,0,0,,unknown_risk
44013,male,25,A,Non_Verified,Heterosexual,Switch,Women,0,before_4_days,13.9.2016,1,00:00,0,0,0,,unknown_risk
44015,male,"50,3",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_227_days,13.9.2016,0,00:00,0,0,0,,unknown_risk
44016,male,"19,9",B,Non_Verified,bisexual,Submisive,Nobody,0,before_183_days,13.9.2016,0,00:00,1,0,0,43095,unknown_risk
44017,female,"27,9",B,Non_Verified,bicurious,Submisive,Men,5,before_223_days,13.9.2016,0,00:00,0,0,1,,unknown_risk
44018,male,"51,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_228_days,13.9.2016,0,00:00,0,0,0,,unknown_risk
44019,male,"28,6",A,Non_Verified,bicurious,Dominant,Nobody,0,before_228_days,13.9.2016,0,00:00,0,0,0,,unknown_risk
4402,male,"46,8",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_1716_days,10.1.2012,0,00:00,1,0,0,,unknown_risk
44020,female,"32,3",A,Non_Verified,bicurious,Submisive,Nobody,0,before_220_days,14.9.2016,0,00:00,0,0,0,,unknown_risk
44026,female,"41,3",A,Non_Verified,bicurious,Submisive,Nobody,0,before_61_days,14.9.2016,0,00:00,0,0,0,27079,unknown_risk
44027,female,"34,3",A,Non_Verified,Heterosexual,Submisive,Men,0,before_12_days,14.9.2016,0,00:00,0,0,0,,unknown_risk
44028,male,"50,8",E,Non_Verified,Homosexual,Submisive,Nobody,0,before_108_days,14.9.2016,0,00:00,0,0,0,,unknown_risk
4403,female,"33,4",A,Non_Verified,bisexual,Dominant,Nobody,0,before_1826_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
44031,male,"47,3",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_227_days,14.9.2016,0,00:00,0,0,0,,unknown_risk
44033,male,"31,6",B,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,15,before_7_days,14.9.2016,0,02:31,0,0,0,"1,511,545,876,352,290,000",unknown_risk
44035,female,"33,7",C,Non_Verified,bicurious,Submisive,Nobody,0,before_208_days,14.9.2016,2,00:00,0,0,0,43579,unknown_risk
44036,female,"29,1",G,Non_Verified,bisexual,Submisive,Nobody,0,before_1_days,14.9.2016,0,00:00,0,0,0,5973,unknown_risk
44038,male,25,G,Non_Verified,Heterosexual,Dominant,Women,25,before_1_days,14.9.2016,0,00:00,1,0,2,,unknown_risk
44039,female,"19,1",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_207_days,14.9.2016,0,00:00,0,0,0,,unknown_risk
4404,male,"40,6",S,Non_Verified,Heterosexual,Dominant,Women,21,before_434_days,10.1.2012,23,03:35,0,0,0,,unknown_risk
44040,male,"24,8",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_227_days,14.9.2016,0,00:00,0,0,0,,unknown_risk
44042,male,"23,9",K,Non_Verified,Heterosexual,Switch,Nobody,0,before_225_days,15.9.2016,0,00:00,0,0,0,,unknown_risk
44044,male,"44,5",D,Verified,bisexual,Dominant,Men_and_Women,31,before_1_days,15.9.2016,2,00:54,0,0,0,45621,unknown_risk
44046,male,"35,1",A,Non_Verified,Heterosexual,Dominant,Nobody,15,before_226_days,15.9.2016,0,00:00,0,0,0,,unknown_risk
44047,female,22,G,Non_Verified,bicurious,Submisive,Nobody,0,before_226_days,15.9.2016,0,00:01,0,0,0,,unknown_risk
44048,male,"34,9",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_4_days,15.9.2016,0,00:01,0,0,0,,unknown_risk
44049,male,"31,9",L,Non_Verified,bisexual,Submisive,Nobody,0,before_29_days,15.9.2016,0,00:00,1,0,0,,unknown_risk
4405,male,"37,5",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_13_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
44050,female,"30,7",A,Non_Verified,bisexual,Submisive,Men_and_Women,21,before_144_days,15.9.2016,14,00:00,0,0,0,,unknown_risk
44053,male,"42,2",B,Non_Verified,bisexual,Switch,Men,10,before_224_days,15.9.2016,0,00:01,0,0,2,,unknown_risk
44054,male,"24,2",G,Non_Verified,Heterosexual,Submisive,Women,15,before_226_days,15.9.2016,0,00:00,0,0,0,,unknown_risk
44058,male,"54,9",F,Non_Verified,Heterosexual,Submisive,Nobody,15,before_225_days,15.9.2016,0,00:00,0,0,0,,unknown_risk
44059,male,"33,8",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_162_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
4406,male,"39,8",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_1936_days,10.1.2012,0,00:00,1,0,0,,unknown_risk
44060,female,"39,3",C,Non_Verified,Heterosexual,Submisive,Nobody,15,before_222_days,16.9.2016,0,00:00,0,0,0,17533,unknown_risk
44061,male,"50,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
44062,male,"30,1",L,Non_Verified,bicurious,Submisive,Nobody,0,before_3_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
44063,male,"35,5",E,Non_Verified,Heterosexual,Dominant,Women,0,before_224_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
44064,male,"27,8",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_209_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
44065,male,"39,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_216_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
44066,female,31,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_57_days,16.9.2016,0,00:00,0,0,0,,unknown_risk
4407,male,"48,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_230_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
44072,male,40,A,Non_Verified,Heterosexual,Dominant,,20,before_215_days,16.9.2016,0,00:00,0,0,1,,unknown_risk
44074,male,"25,2",E,Non_Verified,Heterosexual,Switch,Women,30,before_1_days,17.9.2016,0,00:00,1,0,0,,unknown_risk
44075,male,"51,1",A,Non_Verified,Heterosexual,Dominant,Women,0,before_221_days,17.9.2016,0,00:00,0,0,0,,unknown_risk
44076,male,"51,5",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_224_days,17.9.2016,0,00:00,0,0,0,,unknown_risk
44079,male,"46,8",C,Non_Verified,Heterosexual,Submisive,Nobody,15,before_224_days,17.9.2016,0,00:00,0,0,0,,unknown_risk
4408,male,"50,1",S,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1935_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
44081,male,"39,9",A,Non_Verified,bicurious,Switch,Nobody,0,before_224_days,17.9.2016,0,00:00,0,0,0,,unknown_risk
44084,male,24,O,Non_Verified,Heterosexual,Dominant,Nobody,0,before_224_days,17.9.2016,0,00:00,0,0,0,,unknown_risk
44085,male,"25,9",M,Non_Verified,Heterosexual,Submisive,,30,before_77_days,17.9.2016,0,00:37,0,0,6,,unknown_risk
44086,female,28,A,Non_Verified,bicurious,Submisive,Women,30,before_3_days,17.9.2016,0,17:55,1,0,3,"61,473,442,140,659,100,000,000,000,000",unknown_risk
44088,male,"19,4",M,Verified,Heterosexual,Submisive,Men_and_Women,15,before_5_days,17.9.2016,0,00:00,0,0,0,,unknown_risk
44092,female,"56,6",A,Non_Verified,Heterosexual,Submisive,Nobody,10,before_1_days,17.9.2016,7,00:01,0,0,1,,unknown_risk
44094,male,"40,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44098,male,"36,4",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
441,male,"40,8",A,Non_Verified,bisexual,Dominant,Nobody,0,before_161_days,19.1.2010,0,00:00,0,0,2,"95,545,516",unknown_risk
4410,male,"26,4",J,Non_Verified,bisexual,Submisive,Nobody,0,before_1935_days,10.1.2012,0,00:00,0,0,0,,unknown_risk
44100,male,"30,7",L,Non_Verified,Heterosexual,Dominant,Women,0,before_6_days,18.9.2016,2,02:40,0,0,0,"4,506,634,782",unknown_risk
44102,male,"40,2",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44103,female,"18,8",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44104,female,38,A,Non_Verified,Heterosexual,Dominant,Nobody,17,before_138_days,18.9.2016,6,00:00,0,0,0,,unknown_risk
44105,male,"21,5",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_221_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44106,male,"49,8",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44109,male,"47,4",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
4411,male,"36,4",G,Non_Verified,bisexual,Submisive,Nobody,0,before_1935_days,11.1.2012,0,00:00,0,0,0,,unknown_risk
44110,male,31,A,Non_Verified,Heterosexual,Dominant,Women,0,before_198_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44116,female,20,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44117,male,"45,6",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_106_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44118,female,37,J,Non_Verified,Heterosexual,Submisive,Nobody,15,before_171_days,18.9.2016,0,00:01,0,0,0,45073,unknown_risk
44119,female,"24,6",D,Non_Verified,bicurious,Submisive,Nobody,1,before_64_days,18.9.2016,1,00:00,0,0,0,44130,unknown_risk
4412,male,"36,3",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1930_days,11.1.2012,0,00:00,0,0,0,,unknown_risk
44120,male,"50,9",G,Non_Verified,Heterosexual,Dominant,Men_and_Women,15,before_87_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44121,male,"35,1",G,Non_Verified,Heterosexual,Submisive,Women,0,before_97_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44123,female,"51,5",C,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,before_62_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44124,female,"23,8",H,Non_Verified,bicurious,Dominant,,0,before_137_days,18.9.2016,0,00:00,1,0,0,,unknown_risk
44126,male,"19,3",E,Non_Verified,Heterosexual,Switch,,1,before_3_days,18.9.2016,4,00:00,0,0,0,,unknown_risk
44127,male,"25,5",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_223_days,18.9.2016,0,00:00,0,0,0,,unknown_risk
44130,male,"26,3",D,Non_Verified,bicurious,Dominant,Nobody,2,before_38_days,18.9.2016,9,00:15,0,0,0,44119,unknown_risk
44133,male,"20,5",K,Non_Verified,bicurious,Submisive,Women,0,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44134,male,27,G,Non_Verified,Heterosexual,Submisive,Women,15,before_48_days,19.9.2016,0,00:37,0,0,0,,unknown_risk
44135,female,27,M,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_200_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44138,male,"22,1",N,Non_Verified,Heterosexual,Dominant,,5,before_219_days,19.9.2016,0,00:00,0,0,1,,unknown_risk
44139,male,"44,7",L,Non_Verified,Homosexual,Submisive,Nobody,0,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
4414,male,"49,8",G,Non_Verified,Heterosexual,Submisive,Women,15,before_2_days,11.1.2012,0,00:48,2,0,0,,unknown_risk
44140,female,"23,1",H,Non_Verified,Heterosexual,Switch,Nobody,0,before_1_days,19.9.2016,0,00:39,0,0,2,"4,779,510,189,258,950,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",unknown_risk
44141,male,"30,6",A,Non_Verified,bicurious,Switch,Women,0,before_18_days,19.9.2016,0,00:22,0,0,0,,unknown_risk
44142,male,"42,6",F,Non_Verified,Heterosexual,Switch,Nobody,0,before_31_days,19.9.2016,0,00:19,0,0,0,,unknown_risk
44143,male,"33,9",K,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,32,before_3_days,19.9.2016,2,00:00,0,0,0,,unknown_risk
44144,male,35,C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_217_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44146,male,"45,3",B,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44147,male,"38,3",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44148,male,25,O,Verified,Heterosexual,Dominant,Women,50,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44149,female,"19,4",J,Non_Verified,bisexual,Switch,,0,before_220_days,19.9.2016,0,00:00,1,0,0,,unknown_risk
44150,male,26,J,Non_Verified,bicurious,Submisive,,15,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44152,male,"44,2",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_222_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44153,male,"21,2",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_164_days,19.9.2016,0,00:00,0,0,0,,unknown_risk
44156,male,28,G,Non_Verified,bicurious,Switch,Nobody,0,before_142_days,19.9.2016,0,00:01,0,0,0,,unknown_risk
44157,male,"51,1",L,Non_Verified,Heterosexual,Switch,Nobody,1,before_107_days,19.9.2016,1,01:18,0,0,0,,unknown_risk
44162,female,"21,2",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_152_days,20.9.2016,0,00:12,0,0,0,,unknown_risk
44165,male,"29,7",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_219_days,20.9.2016,0,00:00,0,0,0,,unknown_risk
44166,female,"30,9",A,Non_Verified,bisexual,Submisive,Nobody,0,before_221_days,20.9.2016,0,00:00,0,0,0,,unknown_risk
44167,male,"37,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_142_days,20.9.2016,0,00:00,0,0,0,13395,unknown_risk
44168,male,"29,5",G,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,before_1_days,20.9.2016,0,00:00,0,0,0,,unknown_risk
44169,male,"36,3",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_215_days,20.9.2016,0,00:19,0,0,0,,unknown_risk
4417,male,40,S,Non_Verified,bisexual,Submisive,Nobody,0,before_1935_days,11.1.2012,0,00:00,0,0,0,,unknown_risk
44172,female,"20,7",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_221_days,20.9.2016,0,00:00,0,0,0,,unknown_risk
44173,female,"27,1",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_219_days,20.9.2016,0,00:00,0,0,0,,unknown_risk
44174,male,"35,7",A,Non_Verified,Heterosexual,Switch,Nobody,-25,before_218_days,20.9.2016,0,00:00,0,0,1,,unknown_risk
44175,male,"38,8",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_2_days,20.9.2016,0,01:33,0,0,0,,unknown_risk
44176,female,"40,2",A,Non_Verified,bicurious,Switch,Nobody,23,before_8_days,20.9.2016,13,204:26:00,0,0,0,"369,034,111,820,332",unknown_risk
44177,male,"31,1",G,Non_Verified,bicurious,Switch,Nobody,0,before_190_days,21.9.2016,0,00:00,0,0,0,,unknown_risk
44178,male,"35,3",G,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_5_days,21.9.2016,0,01:25,0,0,0,,unknown_risk
